CREATED,UPDATED,PRECISION,ACCURACY,CAP_SCALE,X,Y,COMPILER,DES_REF,DES_TITLE,DES_TYPE,DESIGNATED,AMENDED,LINK,LEGISLATIO,CLASS,LOCAL_AUTH,PARISH,CATEGORY,Shape_Leng,Shape_Area,AREA
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,218765,564383,Historic Environment Scotland,SM5032,"Balneil,field system 1000m NE of",Scheduled Monument,1991-03-22,,http://portal.historicenvironment.scot/designation/SM5032,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Prehistoric domestic and defensive: field or field system,525.718042567,16806.8557795,16806.8557795
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,215685,564382,Historic Environment Scotland,SM5048,"Little Larg,burnt mound 1850m SSW of",Scheduled Monument,1991-03-22,,http://portal.historicenvironment.scot/designation/SM5048,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Prehistoric domestic and defensive: burnt mound,123.143764106,1206.71085293,1206.71085293
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,218253,564350,Historic Environment Scotland,SM4934,"Balneil,cairn 560m NE of",Scheduled Monument,1990-12-18,,http://portal.historicenvironment.scot/designation/SM4934,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Prehistoric ritual and funerary: cairn (type uncertain),101.79694881,824.608306264,824.608306264
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,218991,564336,Historic Environment Scotland,SM4933,"Balneil,cairn 1200m ENE of",Scheduled Monument,1990-12-18,,http://portal.historicenvironment.scot/designation/SM4933,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Prehistoric ritual and funerary: cairn (type uncertain),102.932446863,843.107160305,843.107160305
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,218525,564319,Historic Environment Scotland,SM5203,"Balneil,farmstead 650m NE of",Scheduled Monument,1991-11-12,,http://portal.historicenvironment.scot/designation/SM5203,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Secular: farmstead,568.766129768,15280.5544139,15280.5544139
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,219389,564238,Historic Environment Scotland,SM4898,"Hardcroft,cairn 950m SE of",Scheduled Monument,1990-12-18,,http://portal.historicenvironment.scot/designation/SM4898,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Prehistoric ritual and funerary: cairn (type uncertain),120.411598219,1153.75876101,1153.75876101
2001-01-01,2019-06-12,Within 2.5m,Location Digitised on OS MasterMap,10000,209923,564110,Historic Environment Scotland,SM1999,"Teroy Fort, broch, Craigcaffie",Scheduled Monument,1924-10-31,1995-05-10,http://portal.historicenvironment.scot/designation/SM1999,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Prehistoric domestic and defensive: broch,252.493904714,4546.19976109,4546.19976109
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,212069,564100,Historic Environment Scotland,SM7512,"Little Tongue, hut circle 1050m NW of",Scheduled Monument,1999-03-16,,http://portal.historicenvironment.scot/designation/SM7512,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,"Prehistoric domestic and defensive: hut circle, roundhouse",110.064407718,963.988798304,963.988798304
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,208516,564082,Historic Environment Scotland,SM7349,"Dalminnoch, enclosure 250m SSE of",Scheduled Monument,1999-03-16,,http://portal.historicenvironment.scot/designation/SM7349,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Prehistoric domestic and defensive: enclosure (domestic or defensive),621.663345977,27602.8365153,27602.8365153
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,219270,564077,Historic Environment Scotland,SM4913,"Hardcroft,burnt mound 950m SSE of",Scheduled Monument,1990-12-18,,http://portal.historicenvironment.scot/designation/SM4913,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Prehistoric domestic and defensive: burnt mound,122.145905282,1187.23314248,1187.23314248
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,202656,564072,Historic Environment Scotland,SM7343,"Mid Dinduff, fort 100m ESE of",Scheduled Monument,1998-12-07,,http://portal.historicenvironment.scot/designation/SM7343,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Kirkcolm,Prehistoric domestic and defensive: fort (includes hill and promontory fort),298.633708196,5541.0205779,5541.0205779
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,219813,564007,Historic Environment Scotland,SM4936,"Hardcroft,cairn 1400m ESE of",Scheduled Monument,1990-12-18,,http://portal.historicenvironment.scot/designation/SM4936,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Prehistoric ritual and funerary: cairn (type uncertain),87.84147222,614.01275802,614.01275802
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,209311,563957,Historic Environment Scotland,SM7348,"Craigcaffie, palisaded enclosure 280m ESE of",Scheduled Monument,1999-03-16,,http://portal.historicenvironment.scot/designation/SM7348,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Prehistoric domestic and defensive: palisaded settlement,156.955785711,1960.34652591,1960.34652591
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,215474,563949,Historic Environment Scotland,SM5109,"Mains of Larg,burnt mound 1250m SW of",Scheduled Monument,1991-10-14,,http://portal.historicenvironment.scot/designation/SM5109,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Prehistoric domestic and defensive: burnt mound,137.533850612,1505.21102927,1505.21102927
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,218511,563914,Historic Environment Scotland,SM4891,"Balneil,burnt mound 650m E of",Scheduled Monument,1990-12-18,,http://portal.historicenvironment.scot/designation/SM4891,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Prehistoric domestic and defensive: burnt mound,100.687338102,806.729774146,806.729774146
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,208640,563913,Historic Environment Scotland,SM7347,"Craigcaffie, palisaded enclosure 410m WSW of",Scheduled Monument,1999-03-16,,http://portal.historicenvironment.scot/designation/SM7347,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Prehistoric domestic and defensive: palisaded enclosure,220.078921954,3854.20748954,3854.20748954
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,215723,563873,Historic Environment Scotland,SM7148,"Milton of Larg, hut circle 1100m WNW of",Scheduled Monument,1998-12-07,,http://portal.historicenvironment.scot/designation/SM7148,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,"Prehistoric domestic and defensive: hut circle, roundhouse",228.685322054,2982.68472286,2982.68472286
2001-01-01,2015-08-14,Within 1m,Location Digitised on OS MasterMap,2500,201576,563856,Historic Environment Scotland,SM7875,"Leswalt, Old Parish Church",Scheduled Monument,1999-03-05,,http://portal.historicenvironment.scot/designation/SM7875,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Leswalt,Ecclesiastical: church,112.706430758,786.746387543,786.746387543
2001-01-01,2019-05-29,Within 2.5m,Location Digitised on OS MasterMap,2500,216614,563850,Historic Environment Scotland,SM1945,"Milton of Larg,cairn N of",Scheduled Monument,1939-01-11,,http://portal.historicenvironment.scot/designation/SM1945,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Prehistoric ritual and funerary: cairn (type uncertain),67.2300827865,359.680942906,359.680942906
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,212352,563828,Historic Environment Scotland,SM7503,"Little Tongue, hut circles 660m NNW of",Scheduled Monument,1999-03-16,,http://portal.historicenvironment.scot/designation/SM7503,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,"Prehistoric domestic and defensive: hut circle, roundhouse",587.045902993,19120.8815508,19120.8815508
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,215320,563750,Historic Environment Scotland,SM5062,"Auchmantle,farmstead 1000m N of",Scheduled Monument,1991-03-22,,http://portal.historicenvironment.scot/designation/SM5062,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Secular: farmstead,1118.45833149,77587.1710725,77587.1710725
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,219057,563705,Historic Environment Scotland,SM4935,"Hardcroft,burnt mound 1100m SSE of",Scheduled Monument,1990-12-18,,http://portal.historicenvironment.scot/designation/SM4935,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Prehistoric domestic and defensive: burnt mound,110.272831273,867.65886983,867.65886983
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,212148,563634,Historic Environment Scotland,SM7511,"Meikle Tongue, hut circle 930m N of",Scheduled Monument,1999-03-16,,http://portal.historicenvironment.scot/designation/SM7511,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,"Prehistoric domestic and defensive: hut circle, roundhouse",109.923338824,961.519305332,961.519305332
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,212484,563604,Historic Environment Scotland,SM7509,"Little Tongue, hut circle 410m NNW of",Scheduled Monument,1999-03-16,,http://portal.historicenvironment.scot/designation/SM7509,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,"Prehistoric domestic and defensive: hut circle, roundhouse",125.561694727,1254.56367329,1254.56367329
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,274093,563565,Historic Environment Scotland,SM6110,"Castle Earthworks,enclosure 500m SSW of Mains of Greenlaw",Scheduled Monument,1994-10-10,,http://portal.historicenvironment.scot/designation/SM6110,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Crossmichael,Secular: castle,612.874808482,23343.5592575,23343.5592575
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,212294,563554,Historic Environment Scotland,SM7514,"Loan Hill, cairn 500m NW of Little Tongue",Scheduled Monument,1999-03-16,,http://portal.historicenvironment.scot/designation/SM7514,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Prehistoric ritual and funerary: cairn (type uncertain),125.592550222,1255.18087222,1255.18087222
2001-01-01,2019-06-11,Within 10m,Location Digitised on OS MasterMap,10000,200789,563526,Historic Environment Scotland,SM1983,"Glenhead of Aldouran, fort 270m SE of",Scheduled Monument,1938-03-11,,http://portal.historicenvironment.scot/designation/SM1983,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Leswalt,Prehistoric domestic and defensive: fort (includes hill and promontory fort),215.353300186,3477.41309499,3477.41309499
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,219516,563525,Historic Environment Scotland,SM4938,"Hardcroft,burnt mound 1500m SE of",Scheduled Monument,1990-12-18,,http://portal.historicenvironment.scot/designation/SM4938,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Prehistoric domestic and defensive: burnt mound,104.447722279,690.307156822,690.307156822
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,219678,563512,Historic Environment Scotland,SM4940,"Hardcroft,burnt mounds 1600m SE of",Scheduled Monument,1991-02-18,,http://portal.historicenvironment.scot/designation/SM4940,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Prehistoric domestic and defensive: burnt mound,251.415555454,3552.52207381,3552.52207381
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,218231,563492,Historic Environment Scotland,SM4895,"Cruise,cairn 1250m NE of",Scheduled Monument,1990-12-18,,http://portal.historicenvironment.scot/designation/SM4895,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Prehistoric ritual and funerary: cairn (type uncertain),100.945653731,810.874108457,810.874108457
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,217991,563475,Historic Environment Scotland,SM4953,"Cruise,burnt mound 1100m NE of",Scheduled Monument,1991-02-18,,http://portal.historicenvironment.scot/designation/SM4953,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Prehistoric domestic and defensive: burnt mound,92.3194544465,442.966569673,442.966569673
2001-01-01,2017-08-25,Within 1m,Location Digitised on OS MasterMap,2500,218113,563417,Historic Environment Scotland,SM4916,"Cruise,cairn 1140m NE of",Scheduled Monument,1990-12-18,,http://portal.historicenvironment.scot/designation/SM4916,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Prehistoric ritual and funerary: cairn (type uncertain),94.2475447574,706.854824308,706.854824308
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,203298,563382,Historic Environment Scotland,SM7344,"Creachmore Cottage, barrow 110m NNW of",Scheduled Monument,1998-10-09,,http://portal.historicenvironment.scot/designation/SM7344,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Leswalt,Prehistoric ritual and funerary: barrow,120.582605793,1085.51908573,1085.51908573
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,208419,563291,Historic Environment Scotland,SM2020,"Innermessan Mote,motte",Scheduled Monument,1924-10-24,1993-10-26,http://portal.historicenvironment.scot/designation/SM2020,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Secular: motte,373.38503423,9306.34696587,9306.34696587
2001-01-01,2019-06-03,Within 10m,Location Digitised on OS MasterMap,10000,197354,563240,Historic Environment Scotland,SM2018,"Galdenoch Castle,Meikle",Scheduled Monument,1938-03-11,,http://portal.historicenvironment.scot/designation/SM2018,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Leswalt,Secular: castle,44.7481988809,117.719349975,117.719349975
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,199319,563213,Historic Environment Scotland,SM6232,"Old Lochnaw Castle, Isle of Lochnaw",Scheduled Monument,1995-10-09,,http://portal.historicenvironment.scot/designation/SM6232,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Leswalt,Secular: castle,330.059410763,5373.89735554,5373.89735554
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,277475,563204,Historic Environment Scotland,SM1011,"Ernespie, remains of stone circle 200m E of Erne Hill, Castle Douglas",Scheduled Monument,1928-02-06,1995-11-14,http://portal.historicenvironment.scot/designation/SM1011,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Kelton,Prehistoric ritual and funerary: stone circle or ring,77.5766721513,478.895384184,478.895384184
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,219053,563087,Historic Environment Scotland,SM4905,"Cruise,burnt mound 1730m ENE of",Scheduled Monument,1990-12-18,,http://portal.historicenvironment.scot/designation/SM4905,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Prehistoric domestic and defensive: burnt mound,107.646636951,922.103106002,922.103106002
2001-01-01,2018-12-17,Within 10m,Location Digitised on OS MasterMap,10000,267343,563071,Historic Environment Scotland,SM1119,"Edgarton Mote,fort 690m SW of Camelon Bridge",Scheduled Monument,1882-08-18,1962-04-03,http://portal.historicenvironment.scot/designation/SM1119,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Balmaghie,Secular: fort (non-prehistoric),302.953909277,6513.89593064,6513.89593064
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,219114,562909,Historic Environment Scotland,SM4930,"Cruise,burnt mound 1740m ENE of",Scheduled Monument,1990-12-18,,http://portal.historicenvironment.scot/designation/SM4930,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Prehistoric domestic and defensive: burnt mound,93.6797424785,698.344541349,698.344541349
