lon	lat	id	title	start	ccodes	aat_types	types	title_source
-2.741776857	54.41900803	1007276	Settlement on Dry How Pasture	01/01/1900	GB	300004790	listed building	Historic England
-3.081533394	54.41597211	1021187	Long Intakes medieval dispersed settlement and associated kiln 370m south of Fell Foot	14/11/1969	GB	300004790	listed building	Historic England
-3.119142649	54.41401547	1007188	Roman road in Wrynose Bottom	01/01/1900	GB	300004790	listed building	Historic England
-3.274076137	54.41184373	1008539	Cairnfield including a prehistoric enclosure, 5 stone circles, 10 funerary cairns, 6 stone banks, 2 stone walls, a lynchet and a trackway on Burnmoor	03/03/1922	GB	300004790	listed building	Historic England
-2.832427098	54.4151521	1008898	Millrigg Romano-British enclosed hut circle settlement	30/03/1925	GB	300004790	listed building	Historic England
-3.490785455	54.40764861	1007159	Stone circle NW of Seascale How Farm	23/08/1974	GB	300004790	listed building	Historic England
-3.255586226	54.4069326	1008533	Prehistoric enclosure north of Little Pie, Burnmoor	18/07/1994	GB	300004790	listed building	Historic England
-3.349413301	54.40535269	1007238	Mecklin Park cairnfield, 500m north of Ain House	03/10/1969	GB	300004790	listed building	Historic England
-2.722746269	54.41072581	1007277	Settlement below Lamb Pasture	01/01/1900	GB	300004790	listed building	Historic England
-3.093756085	54.40631251	1020925	Greenburn copper mines and associated ore processing works	23/04/2003	GB	300004790	listed building	Historic England
-3.203172347	54.40328646	1009349	Hardknott Roman fort, bath-house, parade ground and tribunal, 4 Roman roads, Roman quarries and 3 cairns	26/08/1924	GB	300004790	listed building	Historic England
-2.903611747	54.40145848	1008262	Slight univallate hillfort on Allen Knott	16/08/1965	GB	300004790	listed building	Historic England
-2.868216335	54.40119664	1007192	Romano-British settlement, 450m east of High Borrans	30/03/1925	GB	300004790	listed building	Historic England
-3.17623466	54.39824031	1003266	Roman road from Wrynose Bottom to Hardknott Ford	01/01/1900	GB	300004790	listed building	Historic England
-3.400489689	54.39143905	1012642	High cross in St Paul's churchyard	09/01/1953	GB	300004790	listed building	Historic England
-2.814017429	54.39353839	1007073	Elfhow potash pit	01/01/1900	GB	300004790	listed building	Historic England
-3.244242077	54.38352269	1019617	Prehistoric cairnfield, hut circle settlement and associated field system 290m south east of Low Birker Tarn	05/01/2001	GB	300004790	listed building	Historic England
-3.100615563	54.38027133	1003055	Coniston copper mines	01/01/1900	GB	300004790	listed building	Historic England
-3.065126703	54.38033445	1021014	Yewdale lime kiln 380m south west of Low Yewdale	06/10/2003	GB	300004790	listed building	Historic England
-3.422408132	54.37559536	1007107	Drigg Holme packhorse bridge	01/01/1900	GB	300004790	listed building	Historic England
-3.261481121	54.37661152	1019618	Green How West unenclosed prehistoric hut circle settlement 540m NNE of Birkerthwaite	05/01/2001	GB	300004790	listed building	Historic England
-3.339034801	54.37563123	1007176	Roman kilns	30/11/1965	GB	300004790	listed building	Historic England
-3.294321265	54.37515299	1019556	Hare Gill prehistoric cairnfield, hut circle settlement and associated field system 715m SSE of Fisher Gate	24/11/2000	GB	300004790	listed building	Historic England
-3.254447744	54.37444535	1019616	Prehistoric cairnfield and associated field system 730m ENE of Birkerthwaite	05/01/2001	GB	300004790	listed building	Historic England
-3.251499367	54.37268225	1019614	Prehistoric cairnfield 840m east of Birkerthwaite	05/01/2001	GB	300004790	listed building	Historic England
-2.815340001	54.37632586	1007165	Tower of ruined chapel of St Margaret	01/01/1900	GB	300004790	listed building	Historic England
-3.021616007	54.37434311	1007237	Round cairn, 460m south west of Thompson Ground	08/12/1965	GB	300004790	listed building	Historic England
-3.258295245	54.3720943	1019615	Smallstone Beck prehistoric cairnfield 410m east of Birkerthwaite	05/01/2001	GB	300004790	listed building	Historic England
-3.093867716	54.37348023	1007247	Cairns on Foul Scrow	01/01/1900	GB	300004790	listed building	Historic England
-3.308273035	54.37090251	1019990	Prehistoric cairnfield, field system, two funerary cairns, a Romano-British farmstead, field system and a post-medieval haematite mine at Brantrake Moss	05/01/2001	GB	300004790	listed building	Historic England
-3.283731	54.37075829	1019555	Prehistoric cairnfield and associated field system north of Pike How, 650m west of High Ground	24/11/2000	GB	300004790	listed building	Historic England
-3.263051939	54.37064066	1019619	Prehistoric cairnfield immediately south of Birkerthwaite	05/01/2001	GB	300004790	listed building	Historic England
-3.279900734	54.36862508	1019554	Pike How prehistoric cairnfield and associated field system 320m south west of High Ground	24/11/2000	GB	300004790	listed building	Historic England
-3.255987932	54.36821671	1019613	Great Crag prehistoric cairnfield and associated field system 710m south east of Birkerthwaite	05/01/2001	GB	300004790	listed building	Historic England
-3.287790066	54.36596596	1019553	Prehistoric cairnfield 420m south east of the triangulation pillar on Rough Crag	24/11/2000	GB	300004790	listed building	Historic England
-3.300226398	54.36493506	1019980	Prehistoric cairnfield, associated field system and hut circle east of Water Crag	16/01/1963	GB	300004790	listed building	Historic England
-3.307562455	54.36338105	1019552	Prehistoric cairnfield south west of Water Crag, 290m north west of the confluence of Linbeck Gill and Devoke Water	24/11/2000	GB	300004790	listed building	Historic England
-3.268613047	54.36229231	1019557	Prehistoric cairnfield and associated field system 800m north west and 800m north of Woodend Bridge	24/11/2000	GB	300004790	listed building	Historic England
-3.319081024	54.36054571	1019423	Black Beck North prehistoric cairnfield on Birkby Fell, 950m SSW of the confluence of Linbeck Gill and Black Beck	24/11/2000	GB	300004790	listed building	Historic England
-3.309423773	54.36054696	1019551	Prehistoric cairnfield, hut circle settlement, field system, funerary cairn, and a medieval shieling on Birkby Fell west of Devoke Water	16/01/1963	GB	300004790	listed building	Historic England
-3.275341369	54.36035503	1019558	Prehisitoric cairnfield 850m north west of Woodend Bridge	24/11/2000	GB	300004790	listed building	Historic England
-3.329506312	54.35945716	1019433	Prehistoric cairnfield on Birkby Fell, 360m south east of Raven Crag	24/11/2000	GB	300004790	listed building	Historic England
-3.283918601	54.35947587	1019928	Prehistoric cairnfield and associated field system 630m east of the confluence of Hall Beck and Devoke Water	24/11/2000	GB	300004790	listed building	Historic England
-3.103808746	54.36034599	1007246	Cairns and enclosure on The Rigg, Banishead	01/01/1900	GB	300004790	listed building	Historic England
-3.251102514	54.35849809	1020203	Rough Crag prehistoric cairnfield, funerary cairn and a linear boundary 1000m ENE of Woodend Bridge	22/10/1971	GB	300004790	listed building	Historic England
-3.380330791	54.3566151	1012645	High cross shaft, high cross head, and high cross base in St Michael and All Angels churchyard	26/06/1978	GB	300004790	listed building	Historic England
-3.256463622	54.35728898	1020202	Rough Crag prehistoric cairnfield and associated field system 600m ENE of Woodend Bridge	18/09/2001	GB	300004790	listed building	Historic England
-3.263467481	54.35718699	1020199	Sike Moss prehistoric cairnfield and two ring cairns 215m north east of Woodend Bridge	18/09/2001	GB	300004790	listed building	Historic England
-3.328433615	54.35528561	1019910	Prehistoric cairnfield 660m north east of Barnscar settlement	24/11/2000	GB	300004790	listed building	Historic England
-3.259553911	54.35539924	1020200	Brown Rigg prehistoric cairnfield 375m east of Woodend Bridge	18/09/2001	GB	300004790	listed building	Historic England
-3.25058495	54.35369567	1020204	Prehistoric cairnfield 420m north east of Winds Gate	18/09/2001	GB	300004790	listed building	Historic England
-3.260780587	54.3530703	1020201	Brown Rigg prehistoric cairnfield and a funerary cairn 400m south east of Woodend Bridge	18/09/2001	GB	300004790	listed building	Historic England
-3.404141269	54.3507161	1009352	Ravenglass Roman fort bath-house, also known as Walls Castle	26/06/1924	GB	300004790	listed building	Historic England
-3.332395307	54.35151598	1019427	Barnscar prehistoric cairnfield, two hut circle settlements, field systems, funerary cairns, and a Romano-British farmstead, trackway and field system	26/08/1924	GB	300004790	listed building	Historic England
-3.322891339	54.35122629	1019432	Prehistoric cairnfield and associated field system south west of Birkby Fell, 750m north east of The Knott	24/11/2000	GB	300004790	listed building	Historic England
-3.404635069	54.34961368	1013013	Ravenglass Roman fort	09/10/1981	GB	300004790	listed building	Historic England
-3.347216136	54.35005424	1019424	Prehistoric cairnfield and enclosure 750m west of Barnscar settlement	24/11/2000	GB	300004790	listed building	Historic England
-3.073426438	54.35159037	1007125	Two bloomeries, 340m and 570m NNE of Hoathwaite Landing on Coniston Water	22/10/1968	GB	300004790	listed building	Historic England
-3.247703678	54.34893946	1020278	Prehistoric hut circle settlement and cairnfield, three medieval settlements and associated field systems, and two shielings north of Crosbythwaite	15/06/1972	GB	300004790	listed building	Historic England
-3.342240883	54.3476218	1019425	Prehistoric cairnfield 570m south west of Barnscar settlement	24/11/2000	GB	300004790	listed building	Historic England
-3.335649537	54.34667118	1019426	Prehistoric cairnfield, associated field system and a funerary cairn 520m south of Barnscar settlement	24/11/2000	GB	300004790	listed building	Historic England
-3.325467386	54.34472677	1019431	Prehistoric cairnfield and associated field system 350m west of The Knott	24/11/2000	GB	300004790	listed building	Historic England
-3.385427895	54.34353431	1012711	High cross shaft in St John's churchyard	19/11/1965	GB	300004790	listed building	Historic England
-3.254094626	54.34411263	1020279	Crosby Gill prehistoric cairnfield and field system and a dispersed medieval settlement and associated lynchets 450m west of Crosbythwaite	10/10/2001	GB	300004790	listed building	Historic England
-3.333518832	54.34249816	1019428	Prehistoric cairnfield and associated field system on Stainton Fell, 760m NNE of Stainton	24/11/2000	GB	300004790	listed building	Historic England
-3.327486163	54.342521	1019429	Prehistoric cairnfield on Stainton Fell, 540m south west of The Knott	24/11/2000	GB	300004790	listed building	Historic England
-3.32129109	54.34213747	1019430	Prehistoric cairnfield and associated field system on Stainton Fell, 330m south of The Knott	24/11/2000	GB	300004790	listed building	Historic England
-3.318153915	54.34053824	1016984	Prehistoric cairnfield on Stainton Fell, 950m north of Rowantree Force	29/10/1999	GB	300004790	listed building	Historic England
-2.847676908	54.3445296	1007162	Tower of ruined church of St Catherine	01/01/1900	GB	300004790	listed building	Historic England
-3.312135555	54.33996042	1016986	Prehistoric long cairn on Stainton Fell, 940m north east of Rowantree Force	29/10/1999	GB	300004790	listed building	Historic England
-3.328264226	54.33846896	1016983	Stainton Ling prehistoric hut circle settlement, associated field systems, cairnfields, funerary cairns, and a medieval field system and two shielings	16/01/1963	GB	300004790	listed building	Historic England
-3.317281286	54.33791543	1016985	Prehistoric cairnfield on Stainton Fell, 660m north of Rowantree Force	29/10/1999	GB	300004790	listed building	Historic England
-3.127160296	54.33868492	1007212	Dike, circles and cairns on Bleaberry Haws	01/01/1900	GB	300004790	listed building	Historic England
-3.334338861	54.33510687	1016987	Prehistoric enclosure south of The Intake, 920m south east of Stainton	29/10/1999	GB	300004790	listed building	Historic England
-3.255359894	54.33591082	1020280	Hesk Fell prehistoric cairnfield and funerary cairn, a linear boundary, and a dispersed medieval settlement and field system 840m west of Horseman Gate	10/10/2001	GB	300004790	listed building	Historic England
-3.260420344	54.33480261	1021142	Prehistoric cairnfield and linear boundary on Hesk Fell 800m north of Holehouse Bridge	12/11/2003	GB	300004790	listed building	Historic England
-3.33266573	54.33344379	1016988	Prehistoric stone circle, trackway, cairnfields, funerary cairns, hut circles, Romano-British farmstead and a medieval field system, 1.1km SE of Stainton	05/09/1963	GB	300004790	listed building	Historic England
